2008;Cognitive Systems in the Scope of Modern European Strategic Priorities
2007;Forecasting New Customers' Behaviour by Means of a Fuzzy Unsupervised Method
2017;MODELLING COLLABORATIVE SERVICES - The COSEMO Model
2013;Discovering math APIs by mining unit tests
1998;A fast algorithm for the bound consistency of alldiff constraints
2006;A ubiquitous zoo guide
1982;Solving partial differential equations on a cellular tree machine
2012;Entity based Q&A Retrieval
1988;Yield-languages recognized by alternating tree recognizers
2011;Game semantics and uniqueness of type inhabitance in the simply-typed λ-calculus
2009;A Meta-learning Method Based on Temporal Difference Error
2012;An experimental study to explore usability problems of interactive voice response systems
1977;Meta-level knowledge: overview and applications
2013;Designing a Control Application by Using a Specialized Multi-Core Soft Microprocessor
2011;Energy efficient data aggregation in solar sensor networks
2011;Effects of second-order statistics on independent component filters
2006;Analysis & comparison of neural network training algorithms for the joint time-frequency analysis
2011;Short Communication: A note on Single machine scheduling with time-dependent deterioration and exponential learning effect
2006;Coarse Qualitative Model of 3-D Orientation
2011;Sequential model-based optimization for general algorithm configuration
2012;An updated survey on secure ECC implementations: attacks, countermeasures and cost
2011;Securing data warehouses: a semi-automatic approach for inference prevention at the design level
2008;About Precise Characterization of Languages Generated by Hybrid Networks of Evolutionary Processors with One Node
2005;Optimal refutations for constraint satisfaction problems
2012;Interactive features for robot viewers
2005;Usability of UML Modeling Tools
2013;A Multi-agent Approach to Professional Software Engineering
1993;A computational study of redundancy in randomly generated polytopes
2014;Wireless-Delimited Secure Zones with Encrypted Attribute-Based Broadcast for Safe Firearms
1977;Writing a natural language data base system
2011;Liveness vs safety: a practical viewpoint
2006;Intelligent Decision Making with the Semantic Web
2013;Comparison of GPU and FPGA implementation of SVM algorithm for fast image segmentation
2007;Computing a minimum-depth planar graph embedding in O ( n 4 ) time
2011;XML in formal specification, verification and generation of mobile HCI
2014;On Modelling Approaches for Planning and Scheduling in Food Processing Industry
1984;Applications of testability analysis: from ATPG to critical delay path tracing
2013;A Secure RBAC Mobile Agent Model for Healthcare Institutions - Preliminary Study
2006;On the expressive power of the loop language
2011;Using battery level as metric for graph Planarization
1997;Healthy Computing: A Comprehensive Group Training Approach Using Biofeedback
2011;Agents' logics with common knowledge and uncertainty: unification problem, algorithm for construction solutions
2014;On Mining Proportional Fault-Tolerant Frequent Itemsets
2011;Pattern Synthesis of Antennas Based on Particle Swarm Optimization Algorithm
2014;Compact Subsequence Matching and Packed Tree Coloring
2005;Jazz: a tool for demand-driven structural testing
2011;Introducing Scrum in a Very Small Enterprise: A Productivity and Quality Analysis
2012;Measuring Product Type With Dynamics of Online Product Review Variance
2014;Probabilistic Approaches to the Rough Set Theory and Their Applications in Decision-Making
2013;Understanding Privacy and Trust Issues in a Classroom Affective Computing System Deployment
2012;Combining search-based and adaptive random testing strategies for environment model-based testing of real-time embedded systems
2011;Privacy-preserving statistical analysis on ubiquitous health data
2009;Chapter 2 Elements of High‐Performance Reconfigurable Computing*
2009;An Interval Type-2 Fuzzy Distribution Network
2011;Building a large scale knowledge base from chinese wiki encyclopedia
2003;Hegel in a Strange Costume: Reconsidering Normative Science for Conceptual Structures Research.
2016;Non-Normal Very Ample Polytopes – Constructions and Examples
2011;A novel network coding scheme for data collection in WSNs with a mobile BS
2012;Design and evaluation of mobile applications with full and partial offloadings
2007;Approximating OWL-DL ontologies
2014;Evolving Parameters for a Noisy Biological System – The Impact of Alternative Approaches
2011;A collaborative environment for offshore engineering simulations
2005;An anytime approach for on-line planning
2013;Characteristics of touch panel operation with non-dominant hand in car driving context
2006;An efficient candidate set size reduction method for coarse-classification in Chinese handwriting recognition
2012;ERP Software as Service (SaaS): Factors Affecting Adoption in South Africa
2013;Information theoretic pairwise clustering
2009;Tutorial: Identity Management Systems and Secured Access Control
2011;An algorithm to detect the weak-symmetry of a simple polygon
2013;Extractive Text Summarization: Can We Use the Same Techniques for Any Text?
2001;Describing Structure and Semantics of Graphs Using an RDF Vocabulary
2013;Cluster-By: An Efficient Clustering Operator in Emergency Management Database Systems
2008;La fiabilit\'e des informations sur le web
2008;Using New Tools for Certificate Repositories Generation in MANETs
2014;Side-Channel Attack against RSA Key Generation Algorithms
2007;A distribution technique for graph rewriting and model transformation systems
2013;Practical Non-blocking Unordered Lists
2014;Contract Theory for Incentive Mechanism Design in Cooperative Relaying Networks
2008;Sysman: a virtual file system for managing clusters
2013;Tilt-Based support for multimodal text entry on touchscreen smartphones: using pitch and roll
2013;Learning influence and susceptibility from information cascade
1997;Plan Recognition and Evaluation for On-line Critiquing
2011;Image reconstruction in electrical impedance tomography (EIT) with projection error propagation-based regularization (PEPR): a practical phantom study
2010;Help Me to Understand Your World: A Reflection on the Potential Impact of E-Health Systems on the Prognosis for Asperger Syndrome
2013;Multi-touch Based Standard UI Design of Car Navigation System for Providing Information of Surrounding Areas
2014;Trends in Mammogram Image Quality, Dose and Screen-Detected Cancer Rates in an Organized Screening Mammography Program
2010;Process Model of Customer-Centric E-Government Enabled Service Transformation: Insights from MINDEF’s Portal Implementation Experience
2003;Hybrid HMM/BN ASR System Integrating Spectrum and Articulatory Features
2007;Kernel Fisher Discriminant Analysis in Full Eigenspace
2011;Basic facts about expander graphs
1999;The electronic education mall: a virtual service center for distance learning
2012;Risk assessment for airworthiness security
2010;Using Asset Divider to Investigate the Israel-Palestinian dispute
2010;A study of two-handed scrolling and selection on standard notebook computers
